City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Koygorodok,RU,2021-10-04 02:38:24,60.445,50.9968,29.23,87,15,2.82
295,Sobolevo,RU,2021-10-04 02:38:25,54.4299,31.8996,43.75,84,100,7.52
296,Tutoia,BR,2021-10-04 02:38:25,-2.7619,-42.2744,79.65,84,3,15.05
297,Sulangan,PH,2021-10-04 02:38:26,11.1373,123.7228,78.49,89,100,11.32
298,Maumere,ID,2021-10-04 02:38:26,-8.6199,122.2111,84.7,65,94,7.31
299,Taltal,CL,2021-10-04 02:38:26,-25.4,-70.4833,60.73,63,0,4.32
300,Octeville,FR,2021-10-04 02:38:27,49.6261,-1.6435,57.92,93,75,5.75
301,Mangit,UZ,2021-10-04 02:38:27,40.5971,70.9607,52.88,45,67,2.91
302,Panguna,PG,2021-10-04 02:38:27,-6.3164,155.4848,77.11,86,97,1.52
303,Kayerkan,RU,2021-10-04 02:38:28,69.3497,87.7602,24.66,93,100,6.93
304,Tuatapere,NZ,2021-10-04 02:38:28,-46.1333,167.6833,52.83,82,100,6.64
305,Caraballeda,VE,2021-10-04 02:38:28,10.6112,-66.8522,82.36,81,75,2.3
306,Warrnambool,AU,2021-10-04 02:38:29,-38.3833,142.4833,51.82,76,80,23.62
307,Roebourne,AU,2021-10-04 02:37:18,-20.7833,117.1333,82.87,30,1,9.06
308,Pochutla,MX,2021-10-04 02:38:29,15.7432,-96.4661,81.45,92,72,4.03
309,Belidzhi,RU,2021-10-04 02:38:29,41.8918,48.4125,60.87,86,99,2.48
310,Skibotn,NO,2021-10-04 02:38:30,69.3913,20.2679,53.69,86,100,25.99
311,Mahebourg,MU,2021-10-04 02:38:30,-20.4081,57.7,73.26,94,75,5.75
312,Balsas,BR,2021-10-04 02:35:08,-7.5325,-46.0356,78.84,56,8,0.83
313,San Quintin,MX,2021-10-04 02:38:30,30.4833,-115.95,72.91,65,100,5.86
314,Svobodnyy,RU,2021-10-04 02:33:48,51.4,128.1333,46.49,44,0,9.73
315,Waingapu,ID,2021-10-04 02:38:31,-9.6567,120.2641,86.65,52,11,7.87
316,Vila Velha,BR,2021-10-04 02:38:31,-20.3297,-40.2925,78.75,78,90,13.8
317,Ostrovnoy,RU,2021-10-04 02:38:31,68.0531,39.5131,45.45,80,100,26.84
318,Awbari,LY,2021-10-04 02:38:32,26.5921,12.7805,73.42,36,3,7.87
319,Klaksvik,FO,2021-10-04 02:38:32,62.2266,-6.589,47.32,85,39,15.73
320,Katangli,RU,2021-10-04 02:38:32,51.7102,143.2326,50.61,46,9,16.28
321,Namatanai,PG,2021-10-04 02:38:33,-3.6667,152.4333,86.56,64,100,4.7
322,Agadez,NE,2021-10-04 02:38:33,19.75,10.25,77.34,21,1,5.32
323,Morris,US,2021-10-04 02:38:33,40.8334,-74.5329,70.25,86,40,0.0
324,Portland,US,2021-10-04 02:37:47,45.5234,-122.6762,63.39,80,40,1.99
325,Ixtapa,MX,2021-10-04 02:38:34,20.7,-105.2,83.43,79,40,2.3
326,Marsh Harbour,BS,2021-10-04 02:35:35,26.5412,-77.0636,79.79,69,7,10.2
327,Viseu,PT,2021-10-04 02:37:53,40.661,-7.9097,48.88,82,100,0.78
328,Panzhihua,CN,2021-10-04 02:38:34,26.5851,101.7128,73.17,83,98,0.85
329,Sambava,MG,2021-10-04 02:38:35,-14.2667,50.1667,71.37,81,71,9.24
330,Joshimath,IN,2021-10-04 02:38:35,30.5667,79.5667,68.36,65,18,3.31
331,Areia Branca,BR,2021-10-04 02:38:02,-4.9561,-37.1369,77.22,69,0,18.03
332,Camanducaia,BR,2021-10-04 02:38:35,-22.7553,-46.1447,59.85,96,96,4.36
333,Scottsbluff,US,2021-10-04 02:38:36,41.8666,-103.6672,67.32,33,1,1.01
334,Jalu,LY,2021-10-04 02:38:36,29.0331,21.5482,67.73,52,0,8.16
335,Lasa,IT,2021-10-04 02:38:36,46.6166,10.7002,58.08,98,100,5.79
336,Sarahan,IN,2021-10-04 02:38:37,31.5167,77.8,62.53,62,0,1.48
337,Aktas,KZ,2021-10-04 02:38:37,49.7789,72.9608,35.35,98,100,9.84
338,Dickson,US,2021-10-04 02:35:52,36.077,-87.3878,68.94,99,40,0.0
339,Najran,SA,2021-10-04 02:38:38,17.4924,44.1277,79.45,49,29,2.77
340,Sistranda,NO,2021-10-04 02:38:38,63.7256,8.834,56.89,84,33,8.12
341,Matay,EG,2021-10-04 02:38:38,28.419,30.7792,67.78,75,0,12.39
342,Loubomo,CG,2021-10-04 02:38:39,-4.1997,12.6739,71.55,88,98,3.38
343,Latehar,IN,2021-10-04 02:38:39,23.75,84.5,82.04,74,42,3.02
344,Raga,SS,2021-10-04 02:38:39,8.4596,25.678,69.35,91,84,3.69
345,Sabha,LY,2021-10-04 02:38:40,27.0377,14.4283,74.32,36,0,9.8
346,Aksarka,RU,2021-10-04 02:38:40,66.5606,67.7975,30.15,77,100,12.15
347,Raglan,NZ,2021-10-04 02:38:40,-37.8,174.8833,70.3,87,73,6.17
348,Snasa,NO,2021-10-04 02:38:41,64.2457,12.3778,57.67,60,100,15.1
349,El Alto,PE,2021-10-04 02:38:41,-4.2714,-81.2147,63.32,82,95,17.4
350,Hong Gai,VN,2021-10-04 02:38:41,20.956,107.0946,87.71,69,60,7.94
351,Brae,GB,2021-10-04 02:38:42,60.3964,-1.353,53.51,80,100,31.88
352,Aransas Pass,US,2021-10-04 02:38:42,27.9095,-97.15,81.99,87,1,4.0
353,Maragogi,BR,2021-10-04 02:38:43,-9.0122,-35.2225,75.34,83,15,11.01
354,Gat,IL,2021-10-04 02:34:04,31.61,34.7642,70.48,78,4,3.44
355,Kalikino,RU,2021-10-04 02:38:43,52.9493,39.8269,39.72,91,20,5.5
356,Batemans Bay,AU,2021-10-04 02:38:43,-35.7167,150.1833,75.2,45,10,3.78
357,Owando,CG,2021-10-04 02:38:44,-0.4819,15.8999,70.79,99,100,2.55
358,Coahuayana,MX,2021-10-04 02:38:44,18.7333,-103.6833,77.43,86,100,2.62
359,Necochea,AR,2021-10-04 02:38:45,-38.5473,-58.7368,42.19,83,0,6.2
360,Baykit,RU,2021-10-04 02:38:45,61.67,96.37,37.54,82,91,2.39
361,Bengkulu,ID,2021-10-04 02:38:45,-3.8004,102.2655,82.27,69,77,2.8
362,Iraucuba,BR,2021-10-04 02:38:46,-3.7461,-39.7833,77.36,78,0,8.37
363,Cardston,CA,2021-10-04 02:38:46,49.2,-113.3019,56.46,43,20,3.44
364,Kualakapuas,ID,2021-10-04 02:38:47,-3.0091,114.3876,77.16,97,100,1.34
365,Haines Junction,CA,2021-10-04 02:38:48,60.7522,-137.5108,35.55,69,100,8.05
366,Flin Flon,CA,2021-10-04 02:38:48,54.7682,-101.865,51.19,51,2,5.66
367,Finote Selam,ET,2021-10-04 02:38:49,10.7,37.2667,56.35,94,67,1.68
368,Novoagansk,RU,2021-10-04 02:38:49,61.9449,76.6625,29.71,86,61,7.36
369,Goderich,CA,2021-10-04 02:38:49,43.7501,-81.7165,67.03,94,98,5.75
370,Wittstock,DE,2021-10-04 02:38:50,53.1612,12.4829,56.98,80,100,8.39
371,Norman Wells,CA,2021-10-04 02:38:50,65.282,-126.8329,33.84,93,90,25.32
372,Vestmanna,FO,2021-10-04 02:38:50,62.1564,-7.1664,45.52,100,75,11.5
373,Tilichiki,RU,2021-10-04 02:38:51,60.4667,166.1,38.75,94,100,24.74
374,Mayumba,GA,2021-10-04 02:38:51,-3.432,10.6554,75.31,86,100,5.93
375,Oriximina,BR,2021-10-04 02:38:51,-1.7656,-55.8661,75.92,90,80,3.62
376,Roald,NO,2021-10-04 02:38:52,62.5833,6.1333,59.05,71,20,20.71
377,Akdepe,TM,2021-10-04 02:38:52,42.0551,59.3788,39.29,62,3,8.9
378,Iralaya,HN,2021-10-04 02:38:52,15.0,-83.2333,79.75,84,12,8.52
379,Puerto Escondido,MX,2021-10-04 02:38:53,15.85,-97.0667,83.23,61,75,3.44
380,Izhma,RU,2021-10-04 02:38:53,65.0083,53.9113,36.77,92,100,5.91
381,Kavieng,PG,2021-10-04 02:38:53,-2.5744,150.7967,84.34,69,100,7.61
382,Daokou,CN,2021-10-04 02:38:54,35.5639,114.5058,59.86,88,100,22.82
383,Xining,CN,2021-10-04 02:35:07,36.6167,101.7667,42.03,83,100,2.82
384,Touros,BR,2021-10-04 02:38:54,-5.1989,-35.4608,74.3,81,19,13.87
385,Totness,SR,2021-10-04 02:38:55,5.8833,-56.3167,78.57,88,100,10.6
386,Bay Roberts,CA,2021-10-04 02:38:55,47.5999,-53.2648,53.44,93,100,4.0
387,Tessalit,ML,2021-10-04 02:38:55,20.1986,1.0114,83.08,15,76,10.71
388,Mana,GF,2021-10-04 02:38:56,5.6592,-53.7767,79.02,85,4,10.36
389,Grindavik,IS,2021-10-04 02:38:56,63.8424,-22.4338,44.55,81,0,19.57
390,Esperance,AU,2021-10-04 02:38:56,-33.8667,121.9,64.24,42,0,12.82
391,Ati,TD,2021-10-04 02:38:57,13.2154,18.3353,83.12,50,21,6.04
392,Roswell,US,2021-10-04 02:38:57,34.0232,-84.3616,70.23,95,90,0.0
393,Mount Gambier,AU,2021-10-04 02:38:58,-37.8333,140.7667,51.71,87,75,17.27
394,Bathsheba,BB,2021-10-04 02:38:58,13.2167,-59.5167,83.01,74,40,27.63
395,Salaga,GH,2021-10-04 02:38:58,8.5508,-0.5188,74.16,93,60,1.95
396,Kathmandu,NP,2021-10-04 02:34:29,27.7167,85.3167,71.82,88,75,2.3
397,Huangzhai,CN,2021-10-04 02:38:59,38.0751,112.6595,50.41,95,100,9.46
398,Salalah,OM,2021-10-04 02:38:59,17.0151,54.0924,80.69,83,75,4.61
399,Ninotsminda,GE,2021-10-04 02:39:00,41.2646,43.5916,37.85,97,100,4.61
400,Gambela,ET,2021-10-04 02:39:00,8.25,34.5833,68.68,97,89,3.18
401,Khash,IR,2021-10-04 02:39:00,28.2211,61.2158,64.13,24,73,3.02
402,Hulan Ergi,CN,2021-10-04 02:39:01,47.2042,123.6333,54.0,48,6,6.71
403,Isfana,KG,2021-10-04 02:39:01,39.8386,69.5306,37.96,45,16,1.9
404,Leningradskiy,RU,2021-10-04 02:39:01,69.3833,178.4167,20.21,83,24,2.17
405,Nalut,LY,2021-10-04 02:39:02,30.3333,10.85,72.66,36,0,10.42
406,Namibe,AO,2021-10-04 02:39:02,-15.1961,12.1522,59.59,88,0,3.58
407,Tezu,IN,2021-10-04 02:39:02,27.9167,96.1667,73.92,98,100,1.63
408,Tamano,JP,2021-10-04 02:39:03,34.4833,133.95,83.88,54,12,1.68
409,Panalingaan,PH,2021-10-04 02:39:03,8.7842,117.4231,82.22,75,100,1.68
410,Bubaque,GW,2021-10-04 02:39:03,11.2833,-15.8333,81.75,75,89,5.41
411,Hoa Binh,VN,2021-10-04 02:39:04,20.8133,105.3383,84.09,67,15,2.64
412,Fairbanks,US,2021-10-04 02:35:13,64.8378,-147.7164,34.3,94,90,5.75
413,Gobabis,NA,2021-10-04 02:39:04,-22.45,18.9667,49.78,26,0,8.7
414,Balkhash,KZ,2021-10-04 02:39:04,46.844,74.9804,48.81,66,75,15.66
415,Aklavik,CA,2021-10-04 02:39:05,68.2191,-135.0107,32.83,95,100,15.86
416,Port Macquarie,AU,2021-10-04 02:39:05,-31.4333,152.9167,91.89,28,0,9.4
417,Dutse,NG,2021-10-04 02:39:06,11.7594,9.3392,76.08,47,0,6.06
418,Buala,SB,2021-10-04 02:39:06,-8.145,159.5921,83.79,75,77,4.34
419,Erzin,TR,2021-10-04 02:39:06,36.9559,36.2,72.32,52,0,4.27
420,Sitka,US,2021-10-04 02:39:07,57.0531,-135.33,46.29,66,75,6.91
421,Kamenka,RU,2021-10-04 02:39:07,51.3223,42.7678,39.61,85,3,6.96
422,Eureka,US,2021-10-04 02:39:07,40.8021,-124.1637,56.19,81,16,3.58
423,Ponta Do Sol,PT,2021-10-04 02:39:08,32.6667,-17.1,74.01,81,100,6.44
424,Kismayo,SO,2021-10-04 02:39:08,-0.3582,42.5454,77.02,80,94,11.77
425,Sibolga,ID,2021-10-04 02:39:09,1.7427,98.7792,84.97,63,90,2.57
426,Udachnyy,RU,2021-10-04 02:39:09,66.4167,112.4,30.9,70,99,4.21
427,Tanhacu,BR,2021-10-04 02:39:10,-14.0214,-41.2481,72.64,70,5,6.76
428,Sorland,NO,2021-10-04 02:39:10,67.667,12.6934,52.84,88,100,17.87
429,Praia Da Vitoria,PT,2021-10-04 02:39:10,38.7333,-27.0667,68.76,77,20,5.41
430,Te Anau,NZ,2021-10-04 02:39:11,-45.4167,167.7167,55.22,72,88,2.71
431,Zhigansk,RU,2021-10-04 02:39:11,66.7697,123.3711,31.1,74,100,5.75
432,Primorsk,UA,2021-10-04 02:39:11,46.7348,36.3443,52.93,48,100,15.68
433,Kenai,US,2021-10-04 02:39:12,60.5544,-151.2583,46.49,54,1,5.75
434,Mumford,GH,2021-10-04 02:39:12,5.2618,-0.759,76.89,90,12,6.11
435,Champerico,GT,2021-10-04 02:39:13,14.3,-91.9167,81.03,78,28,2.71
436,Mount Abu,IN,2021-10-04 02:39:13,24.6,72.7,69.73,76,1,5.53
437,Changji,CN,2021-10-04 02:39:13,44.0167,87.3167,45.39,61,0,4.47
438,Sisimiut,GL,2021-10-04 02:39:14,66.9395,-53.6735,33.4,68,68,5.48
439,Salinopolis,BR,2021-10-04 02:39:14,-0.6136,-47.3561,79.95,79,11,12.28
440,Ahipara,NZ,2021-10-04 02:39:15,-35.1667,173.1667,65.5,77,4,8.86
441,Iquique,CL,2021-10-04 02:39:15,-20.2208,-70.1431,60.84,76,63,1.07
442,Grants Pass,US,2021-10-04 02:39:15,42.439,-123.3284,75.79,56,1,5.75
443,Chepen,PE,2021-10-04 02:39:16,-7.2167,-79.45,65.08,79,79,7.81
444,Harper,LR,2021-10-04 02:39:16,4.375,-7.7169,76.98,90,65,6.55
445,Nizhniy Odes,RU,2021-10-04 02:39:16,63.6445,54.856,30.79,83,23,4.09
446,Semirom,IR,2021-10-04 02:39:17,31.4167,51.5667,53.73,39,0,2.3
447,Tateyama,JP,2021-10-04 02:39:17,34.9833,139.8667,84.15,70,5,11.12
448,Cenade,RO,2021-10-04 02:39:17,46.0587,24.0089,40.96,63,0,2.75
449,Lisakovsk,KZ,2021-10-04 02:39:18,52.5369,62.4936,30.2,81,17,10.67
450,Undory,RU,2021-10-04 02:39:18,54.6085,48.3928,43.84,88,52,7.11
451,Saint-Joseph,RE,2021-10-04 02:39:18,-21.3667,55.6167,69.21,79,34,9.66
452,Voi,KE,2021-10-04 02:39:19,-3.3945,38.563,67.24,83,74,7.49
453,Belaya Glina,RU,2021-10-04 02:39:19,46.07,40.86,51.12,55,100,13.29
454,Corrente,BR,2021-10-04 02:39:19,-3.7367,-43.3394,75.52,84,1,4.52
455,Mata De Sao Joao,BR,2021-10-04 02:39:20,-12.5303,-38.2992,78.55,98,12,2.51
456,Vostok,RU,2021-10-04 02:39:20,46.4856,135.8833,41.56,94,100,3.44
457,Balkanabat,TM,2021-10-04 02:39:21,39.5108,54.3671,61.5,20,49,18.1
458,Berbera,SO,2021-10-04 02:39:21,10.4396,45.0143,87.17,70,94,2.89
459,Marienburg,PL,2021-10-04 02:38:37,54.0359,19.0266,55.06,80,99,9.08
460,Klamath Falls,US,2021-10-04 02:38:05,42.2249,-121.7817,69.71,31,1,1.01
461,Bocas Del Toro,PA,2021-10-04 02:39:21,9.3333,-82.25,82.08,79,100,6.26
462,Ancona,IT,2021-10-04 02:39:22,43.55,13.1667,66.38,66,18,1.14
463,Estacion Coahuila,MX,2021-10-04 02:39:22,32.1939,-115.0017,90.7,17,83,6.33
464,Antofagasta,CL,2021-10-04 02:39:22,-23.65,-70.4,56.48,73,44,7.63
465,Freeport,US,2021-10-04 02:34:47,40.6576,-73.5832,73.49,81,75,1.01
466,Pakxan,LA,2021-10-04 02:39:23,18.3778,103.6601,85.53,64,39,3.0
467,Maniitsoq,GL,2021-10-04 02:39:23,65.4167,-52.9,38.19,64,14,6.22
468,Saint Stephen,GB,2021-10-04 02:39:23,50.3333,-4.9,53.55,93,75,12.66
469,Aswan,EG,2021-10-04 02:36:28,24.0934,32.907,70.9,49,0,8.05
470,Gao,ML,2021-10-04 02:39:24,16.6362,1.637,81.82,14,2,10.22
471,Kita,ML,2021-10-04 02:39:24,13.0349,-9.4895,74.73,77,85,1.92
472,Lata,PT,2021-10-04 02:39:25,40.1629,-8.3327,55.81,80,100,1.34
473,Evensk,RU,2021-10-04 02:39:25,61.95,159.2333,42.57,54,100,21.88
474,Raudeberg,NO,2021-10-04 02:39:25,61.9875,5.1352,53.2,89,100,38.45
475,Zaozerne,UA,2021-10-04 02:39:26,45.1582,33.2787,52.95,64,75,16.55
476,Plettenberg Bay,ZA,2021-10-04 02:39:26,-34.0527,23.3716,50.05,80,20,7.38
477,Cayenne,GF,2021-10-04 02:39:26,4.9333,-52.3333,83.08,77,0,1.99
478,Hobyo,SO,2021-10-04 02:39:27,5.3505,48.5268,78.42,87,77,13.47
479,Tabasalu,EE,2021-10-04 02:39:27,59.4303,24.5331,48.99,87,0,10.36
480,Betlitsa,RU,2021-10-04 02:39:28,54.0095,33.9588,42.76,89,100,4.56
481,Beipiao,CN,2021-10-04 02:39:28,41.7919,120.7792,55.02,47,100,17.78
482,Kashan,IR,2021-10-04 02:39:28,33.9831,51.4364,69.98,34,0,1.32
483,Bandarbeyla,SO,2021-10-04 02:39:29,9.4942,50.8122,79.12,79,27,19.1
484,Skelleftea,SE,2021-10-04 02:39:29,64.7507,20.9528,54.0,66,90,5.01
485,Porto Nacional,BR,2021-10-04 02:39:29,-10.7081,-48.4172,80.6,54,99,3.0
486,Constitucion,CL,2021-10-04 02:39:30,-35.3333,-72.4167,49.71,73,0,7.27
487,Linhares,BR,2021-10-04 02:39:30,-19.3911,-40.0722,74.48,82,66,7.67
488,Neuquen,AR,2021-10-04 02:39:30,-38.9516,-68.0591,58.89,31,0,13.8
489,Mulege,MX,2021-10-04 02:39:30,26.8833,-111.9833,82.6,55,3,1.48
490,Svencioneliai,LT,2021-10-04 02:39:31,55.1667,26.0,46.18,73,43,10.4
491,Port-Gentil,GA,2021-10-04 02:39:31,-0.7193,8.7815,77.38,84,99,12.53
492,Kendari,ID,2021-10-04 02:39:31,-3.945,122.4989,88.66,54,89,1.99
493,Las Vegas,US,2021-10-04 02:37:05,36.175,-115.1372,88.48,19,1,0.0
494,Nantucket,US,2021-10-04 02:36:16,41.2835,-70.0995,66.09,93,99,8.3
495,Sao Joao Da Barra,BR,2021-10-04 02:39:32,-21.6403,-41.0511,73.69,91,99,3.31
496,Iquitos,PE,2021-10-04 02:39:20,-3.7481,-73.2472,78.84,89,75,5.75
497,Sorong,ID,2021-10-04 02:39:32,-0.8833,131.25,86.49,61,79,13.8
498,Alice Springs,AU,2021-10-04 02:39:17,-23.7,133.8833,80.15,16,0,16.11
499,Dire,ML,2021-10-04 02:39:33,12.2833,-10.9667,73.2,88,62,0.65
500,North Platte,US,2021-10-04 02:39:33,41.1239,-100.7654,64.33,57,1,5.99
501,Santo Antonio Do Monte,BR,2021-10-04 02:39:33,-20.0872,-45.2936,73.85,58,94,3.53
502,Port Hedland,AU,2021-10-04 02:39:34,-20.3167,118.5667,87.85,16,4,13.8
503,Nicoya,CR,2021-10-04 02:39:34,10.1483,-85.452,76.55,91,59,1.63
504,Verkh-Usugli,RU,2021-10-04 02:39:34,52.7,115.1667,43.18,49,100,1.68
505,Cabo San Lucas,MX,2021-10-04 02:38:29,22.8909,-109.9124,83.14,78,20,4.61
506,Omsukchan,RU,2021-10-04 02:39:35,62.5333,155.8,23.04,88,100,15.59
507,Harij,IN,2021-10-04 02:39:35,23.7,71.9,83.86,71,3,8.7
508,Bukachacha,RU,2021-10-04 02:39:36,52.9833,116.9167,46.17,46,40,2.8
509,Boa Vista,BR,2021-10-04 02:39:36,2.8197,-60.6733,85.98,62,40,6.91
510,Hay River,CA,2021-10-04 02:39:36,60.8156,-115.7999,46.38,36,75,5.75
511,Caldas Da Rainha,PT,2021-10-04 02:39:36,39.4033,-9.1384,61.02,67,100,4.65
512,Srednekolymsk,RU,2021-10-04 02:39:37,67.45,153.6833,27.77,78,99,8.5
513,Felipe Carrillo Puerto,MX,2021-10-04 02:39:37,19.5833,-88.05,73.89,99,75,2.84
514,Vila,PT,2021-10-04 02:39:38,42.0304,-8.1588,46.33,93,100,3.62
515,Mercedes,AR,2021-10-04 02:39:38,-34.6515,-59.4307,51.19,61,4,4.16
516,Muravlenko,RU,2021-10-04 02:39:39,63.7898,74.523,29.1,85,96,7.18
517,Kosino,RU,2021-10-04 02:39:39,58.4127,51.2782,30.07,88,25,4.56
518,Dzhebariki-Khaya,RU,2021-10-04 02:39:39,62.2167,135.8,38.21,56,13,3.85
519,Korem,ET,2021-10-04 02:39:40,12.5058,39.5228,54.63,72,35,2.33
520,Beringovskiy,RU,2021-10-04 02:39:40,63.05,179.3167,39.11,98,100,17.54
521,Loreto,MX,2021-10-04 02:39:41,22.2667,-101.9667,60.8,79,76,12.44
522,Hanzhong,CN,2021-10-04 02:39:41,33.0728,107.0303,62.24,76,100,4.59
523,Nueva Gerona,CU,2021-10-04 02:39:41,21.8833,-82.8,81.86,72,67,10.36
524,Oussouye,SN,2021-10-04 02:39:42,12.485,-16.5469,79.88,84,100,3.83
525,Tahe,CN,2021-10-04 02:39:42,52.3333,124.7333,43.74,39,0,8.08
526,Rabat,MA,2021-10-04 02:39:42,33.9911,-6.8401,67.15,86,90,3.44
527,Kabin Buri,TH,2021-10-04 02:39:43,13.9511,101.7177,84.61,72,97,2.89
528,Iwaki,JP,2021-10-04 02:39:43,37.05,140.8833,83.77,63,7,9.35
529,Buin,CL,2021-10-04 02:39:43,-33.7333,-70.75,59.74,58,0,4.52
530,Greytown,ZA,2021-10-04 02:39:44,-29.0642,30.5928,46.35,79,100,1.36
531,Panjab,AF,2021-10-04 02:39:44,34.388,67.0233,42.78,56,0,4.07
532,Magway,MM,2021-10-04 02:39:44,20.15,94.9167,84.25,71,10,5.95
533,Port Lincoln,AU,2021-10-04 02:39:45,-34.7333,135.8667,56.26,75,92,27.67
534,La Ronge,CA,2021-10-04 02:39:45,55.1001,-105.2842,52.05,50,90,4.61
535,Dunedin,NZ,2021-10-04 02:39:30,-45.8742,170.5036,49.8,98,100,13.0
536,May Pen,JM,2021-10-04 02:39:45,17.9645,-77.2451,79.81,87,97,2.77
537,Kango,GA,2021-10-04 02:39:46,0.1943,10.0951,73.53,98,100,1.99
538,Kamaishi,JP,2021-10-04 02:39:46,39.2667,141.8833,74.35,54,3,11.18
539,Urucara,BR,2021-10-04 02:39:46,-2.5364,-57.76,80.56,71,72,4.45
540,Leo,BF,2021-10-04 02:39:47,11.1,-2.1,73.29,80,34,3.13
541,Ishigaki,JP,2021-10-04 02:39:47,24.3448,124.1572,86.13,74,40,16.11
542,Albanel,CA,2021-10-04 02:39:47,48.8832,-72.4487,37.54,100,3,3.44
543,Alpena,US,2021-10-04 02:39:48,45.0617,-83.4327,62.74,99,90,1.99
544,Ayolas,PY,2021-10-04 02:39:48,-27.4,-56.9,59.18,62,100,12.75
545,Marsa Matruh,EG,2021-10-04 02:39:49,31.3525,27.2453,70.0,56,40,6.91
546,Remontnoye,RU,2021-10-04 02:39:49,46.5614,43.6501,44.49,46,100,13.85
547,Ponta Delgada,PT,2021-10-04 02:35:13,37.7333,-25.6667,73.51,94,75,2.3
548,Mujiayingzi,CN,2021-10-04 02:39:50,42.1167,118.7833,51.69,48,100,12.93
549,Weligama,LK,2021-10-04 02:39:50,5.9667,80.4167,81.79,77,96,9.01
550,Sindou,BF,2021-10-04 02:39:50,10.6667,-5.1667,73.33,79,66,2.59
551,Lensk,RU,2021-10-04 02:39:50,60.7253,114.9278,39.25,74,99,7.67
552,Ossora,RU,2021-10-04 02:39:51,59.2353,163.0719,38.79,96,100,25.46
553,Noyabrsk,RU,2021-10-04 02:39:51,63.1994,75.4507,27.66,84,53,7.2
554,Los Llanos De Aridane,ES,2021-10-04 02:39:52,28.6585,-17.9182,70.12,69,90,9.22
555,La Romana,DO,2021-10-04 02:39:52,18.4273,-68.9728,82.13,94,75,6.91
556,Marawi,PH,2021-10-04 02:39:52,7.9986,124.2928,73.65,91,100,5.84
557,Zirandaro,MX,2021-10-04 02:39:53,18.45,-100.9833,77.63,84,80,1.72
558,Havelock,US,2021-10-04 02:39:53,34.8791,-76.9013,75.94,78,1,3.44
559,Murska Sobota,SI,2021-10-04 02:39:54,46.6625,16.1664,61.63,87,13,7.52
560,Tongzi,CN,2021-10-04 02:39:54,28.7829,105.0877,82.96,71,80,4.88
561,Bangkal,PH,2021-10-04 02:39:54,6.0667,121.0667,77.25,94,100,10.63
562,Bodden Town,KY,2021-10-04 02:39:55,19.2833,-81.25,83.93,87,20,5.75
563,Aranos,NA,2021-10-04 02:39:55,-24.1333,19.1167,49.19,33,0,9.4
564,Nordfjordeid,NO,2021-10-04 02:39:55,61.9063,5.9915,54.28,93,100,9.42
565,Porto Novo,BJ,2021-10-04 02:39:56,6.4965,2.6036,80.42,92,100,4.29
566,Guasdualito,VE,2021-10-04 02:39:56,7.2424,-70.7324,73.8,96,17,4.36
567,Shilka,RU,2021-10-04 02:39:56,51.85,116.0333,45.86,48,100,5.08
568,Ketchikan,US,2021-10-04 02:39:56,55.3422,-131.6461,42.78,87,90,3.44
569,Swedru,GH,2021-10-04 02:39:57,5.5371,-0.6998,73.9,98,35,3.71
570,Krasnoselkup,RU,2021-10-04 02:35:20,65.7,82.4667,23.81,80,87,6.24
571,Veydelevka,RU,2021-10-04 02:39:57,50.1521,38.4492,44.82,77,26,6.49
572,Zhangye,CN,2021-10-04 02:39:58,38.9342,100.4517,51.04,30,100,0.67
