City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Warrnambool,AU,-38.3833,142.4833,52.81,89,88,27.42,overcast clouds
347,Porto Novo,BJ,6.4965,2.6036,78.62,92,100,3.38,overcast clouds
348,Lanciano,IT,42.2167,14.3882,62.94,59,0,4.83,clear sky
349,Jijiga,ET,9.35,42.8,68.7,66,71,2.48,broken clouds
350,Poitiers,FR,46.5833,0.3333,50.79,54,0,6.91,clear sky
351,Erenhot,CN,43.6475,111.9767,51.17,31,100,1.16,light rain
352,Huaihua,CN,27.5494,109.9592,92.84,42,0,9.06,clear sky
353,Udala,ES,43.0778,-2.5125,49.21,98,45,3.69,scattered clouds
354,Borogontsy,RU,62.6683,131.1683,38.86,52,26,6.31,scattered clouds
355,Srednekolymsk,RU,67.45,153.6833,28.33,76,99,9.26,overcast clouds
356,Maracaju,BR,-21.6144,-55.1683,75.31,79,86,3.83,overcast clouds
357,Dakar,SN,14.6937,-17.4441,79.68,81,83,8.77,broken clouds
358,Adrar,MR,20.5022,-10.0711,83.21,10,9,11.18,clear sky
359,Pandan Niog,PH,6.2282,120.5631,80.04,85,100,12.88,light rain
360,Majene,ID,-3.5403,118.9707,84.67,63,31,5.68,scattered clouds
361,Gisborne,NZ,-38.6533,178.0042,61.45,88,100,8.1,overcast clouds
362,College,US,64.8569,-147.8028,33.28,96,90,5.75,overcast clouds
363,Nelson Bay,AU,-32.7167,152.15,84.0,42,0,19.66,clear sky
364,Chicama,PE,-7.8447,-79.1469,59.54,86,66,6.11,broken clouds
365,Krasnyy Chikoy,RU,50.3643,108.7512,39.56,74,98,4.63,overcast clouds
366,Moyale,KE,3.5167,39.0584,68.99,72,67,9.33,broken clouds
367,Sabla,NG,12.7525,4.7077,79.02,65,1,4.85,clear sky
368,Krasnoselkup,RU,65.7,82.4667,28.36,78,87,6.15,overcast clouds
369,Whitehorse,CA,60.7161,-135.0538,32.81,90,90,5.01,light shower snow
370,Comodoro Rivadavia,AR,-45.8667,-67.5,49.86,46,0,23.02,clear sky
371,Alihe,CN,50.5667,123.7167,51.13,35,43,5.64,scattered clouds
372,Berlevag,NO,70.8578,29.0864,48.42,82,100,31.52,light rain
373,Westport,US,41.1415,-73.3579,70.95,95,99,3.0,overcast clouds
374,Greenwood,US,34.1668,-82.1165,70.48,63,75,0.0,broken clouds
375,Cortes,ES,41.9395,-1.4396,54.03,70,19,12.48,few clouds
376,Fairbanks,US,64.8378,-147.7164,34.61,94,90,5.75,light snow
377,San Cristobal,VE,7.7669,-72.225,73.58,98,97,2.44,overcast clouds
378,Tres Arroyos,AR,-38.3739,-60.2798,39.49,68,2,7.99,clear sky
379,Winnemucca,US,40.973,-117.7357,48.25,27,1,4.61,clear sky
380,Waipawa,NZ,-41.4122,175.5153,53.46,96,100,4.79,overcast clouds
381,Okato,NZ,-39.2,173.8833,63.43,87,94,5.41,overcast clouds
382,Akhty,RU,41.4597,47.7312,54.45,83,57,1.48,broken clouds
383,Fredonia,US,42.4401,-79.3317,68.11,95,90,6.91,overcast clouds
384,Bloomington,US,44.8408,-93.2983,58.64,87,1,3.13,clear sky
385,Olovyannaya,RU,50.95,115.5667,47.73,47,93,10.54,overcast clouds
386,Tigil,RU,57.8,158.6667,39.7,96,100,15.73,light rain
387,Quatre Cocos,MU,-20.2078,57.7625,75.09,75,80,13.35,light rain
388,Namibe,AO,-15.1961,12.1522,59.14,89,0,4.23,clear sky
389,Atambua,ID,-9.1061,124.8925,85.68,51,4,6.2,clear sky
390,Carauari,BR,-4.8828,-66.8958,74.93,95,94,1.74,overcast clouds
391,Puerto Colombia,CO,10.9878,-74.9547,82.49,81,100,9.48,overcast clouds
392,Almaznyy,RU,48.0448,40.045,46.54,52,99,11.54,overcast clouds
393,Mumford,GH,5.2618,-0.759,76.37,91,14,5.41,few clouds
394,Gobabis,NA,-22.45,18.9667,50.99,25,0,7.67,clear sky
395,Narrabri,AU,-30.3167,149.7833,77.09,31,40,11.5,scattered clouds
396,Miraflores,MX,19.2167,-98.8083,60.03,92,98,1.92,overcast clouds
397,Portland,US,45.5234,-122.6762,60.21,86,20,1.01,few clouds
398,Adwa,ET,14.1646,38.8955,68.59,53,63,2.1,broken clouds
399,Ternate,ID,0.8,127.4,82.74,77,83,11.65,broken clouds
400,Verdun,FR,49.25,5.3333,53.2,91,100,8.3,overcast clouds
401,Tilichiki,RU,60.4667,166.1,37.63,95,100,19.98,light rain
402,Puerto Ayacucho,VE,5.6639,-67.6236,74.97,92,72,2.93,light rain
403,Kavieng,PG,-2.5744,150.7967,84.06,69,100,7.74,overcast clouds
404,Kysyl-Syr,RU,63.8986,122.7617,40.32,51,84,5.86,broken clouds
405,Pisco,PE,-13.7,-76.2167,60.85,82,20,11.5,few clouds
406,Ahar,IR,38.4774,47.0699,54.66,70,13,4.81,few clouds
407,Geraldton,AU,-28.7667,114.6,68.41,52,0,14.97,clear sky
408,Fort-Shevchenko,KZ,44.5086,50.263,56.75,36,100,18.5,overcast clouds
409,Belmonte,BR,-15.8631,-38.8828,77.5,87,6,9.75,clear sky
410,Alice Springs,AU,-23.7,133.8833,81.95,14,0,9.22,clear sky
411,Smidovich,RU,48.6,133.8167,52.47,49,45,7.27,scattered clouds
412,Antigonish,CA,45.6169,-61.9986,52.02,95,79,8.61,broken clouds
413,Henties Bay,NA,-22.116,14.2845,52.86,91,1,3.58,clear sky
414,Nagato,JP,34.3833,131.2,86.45,63,33,11.39,scattered clouds
415,Praia,CV,14.9215,-23.5087,81.14,83,40,5.75,scattered clouds
416,Zhangye,CN,38.9342,100.4517,54.32,29,100,1.16,overcast clouds
417,Cherskiy,RU,68.75,161.3,18.84,98,90,4.52,overcast clouds
418,Deputatskiy,RU,69.3,139.9,20.91,79,47,6.87,scattered clouds
419,Saint-Augustin,CA,51.226,-58.6502,41.34,88,100,8.28,overcast clouds
420,Peshkovo,RU,47.0187,39.3885,49.05,44,96,16.24,overcast clouds
421,Oudtshoorn,ZA,-33.5907,22.2014,44.96,84,11,0.76,few clouds
422,Lufilufi,WS,-13.8745,-171.5986,87.58,77,13,21.39,few clouds
423,Turangi,NZ,-39.0,175.9333,55.4,93,98,1.5,overcast clouds
424,Maniitsoq,GL,65.4167,-52.9,37.6,66,21,6.31,few clouds
425,Monteagudo,BO,-19.8167,-63.9833,56.07,94,100,5.03,overcast clouds
426,Mana,GF,5.6592,-53.7767,78.64,84,8,10.02,clear sky
427,Oktyabrskoye,RU,43.0645,44.7417,47.5,98,100,4.43,overcast clouds
428,Ust-Nera,RU,64.5667,143.2,31.87,58,44,4.03,scattered clouds
429,Klaksvik,FO,62.2266,-6.589,47.32,85,54,11.39,broken clouds
430,Salacgriva,LV,57.7536,24.3581,47.89,74,62,16.15,broken clouds
431,Niceville,US,30.5169,-86.4822,78.71,87,40,0.0,scattered clouds
432,Kupang,ID,-10.1667,123.5833,84.72,61,91,11.12,overcast clouds
433,Pachino,IT,36.7186,15.0907,64.44,73,1,3.98,clear sky
434,Gumdag,TM,39.2061,54.5906,62.89,15,21,29.19,few clouds
435,Binga,ZW,-17.6203,27.3414,77.68,53,61,0.47,broken clouds
436,Micheweni,TZ,-4.9667,39.8333,78.24,72,40,8.81,scattered clouds
437,Gushikawa,JP,26.3544,127.8686,87.8,59,20,20.71,few clouds
438,Palmas,BR,-10.2128,-48.3603,78.67,83,0,4.61,clear sky
439,Asadabad,IR,34.7824,48.1185,53.55,27,0,5.06,clear sky
440,Abu Dhabi,AE,24.4667,54.3667,87.91,62,0,6.91,clear sky
441,Oksfjord,NO,70.2396,22.3479,54.52,83,100,20.4,overcast clouds
442,Qasigiannguit,GL,68.8193,-51.1922,20.61,89,82,3.8,broken clouds
443,Victoria Point,AU,-27.5833,153.3,99.48,61,0,4.0,clear sky
444,Thohoyandou,ZA,-22.9456,30.485,57.65,87,99,7.11,overcast clouds
445,Ulu-Telyak,RU,54.9086,56.9669,37.33,56,4,9.08,clear sky
446,Rostovka,RU,55.3842,71.8891,33.37,76,98,14.12,overcast clouds
447,Jacareacanga,BR,-6.2222,-57.7528,74.59,77,52,1.14,broken clouds
448,Morant Bay,JM,17.8815,-76.4093,78.42,84,100,8.77,overcast clouds
449,Kodinsk,RU,58.6881,99.1844,40.95,53,78,5.55,broken clouds
450,Touros,BR,-5.1989,-35.4608,74.3,83,19,12.48,few clouds
451,Souillac,MU,-20.5167,57.5167,75.36,88,40,3.44,light rain
452,Carmona,PH,14.3,121.0167,86.41,69,100,11.81,light rain
453,Nouakchott,MR,18.0858,-15.9785,76.93,83,57,11.18,broken clouds
454,Angostura,MX,25.3667,-108.1833,82.99,61,98,2.91,overcast clouds
455,Polonnaruwa,LK,7.9333,81.0,83.03,67,100,4.7,light rain
456,Maningrida,AU,-12.0667,134.2667,90.43,54,13,13.27,few clouds
457,Chihuahua,MX,28.5,-106.0,64.22,63,100,2.71,overcast clouds
458,North Platte,US,41.1239,-100.7654,61.38,65,1,3.44,clear sky
459,Mahbubabad,IN,17.6167,80.0167,86.85,67,23,1.9,few clouds
460,Mandalgovi,MN,45.7625,106.2708,45.19,34,50,8.52,scattered clouds
461,Salaga,GH,8.5508,-0.5188,73.67,93,75,4.83,broken clouds
462,Kagadi,UG,0.9606,30.7967,64.71,88,100,0.94,overcast clouds
463,Lavrentiya,RU,65.5833,-171.0,28.15,78,34,4.99,scattered clouds
464,Viedma,AR,-40.8135,-62.9967,45.84,50,36,9.84,scattered clouds
465,Kobayashi,JP,31.9833,130.9833,83.17,53,6,8.08,clear sky
466,Trinidad,BO,-14.8333,-64.9,82.92,55,70,4.74,broken clouds
467,Bonthe,SL,7.5264,-12.505,75.74,92,95,4.0,overcast clouds
468,Celestun,MX,20.8667,-90.4,79.0,81,46,11.43,scattered clouds
469,Erdenet,MN,49.0333,104.0833,39.13,54,26,3.09,scattered clouds
470,San Carlos De Bariloche,AR,-41.1456,-71.3082,38.95,65,40,21.85,scattered clouds
471,Yarada,IN,17.65,83.2667,89.92,66,20,2.3,haze
472,Faya,SA,18.3851,42.4509,62.71,42,8,3.8,clear sky
473,Paamiut,GL,61.994,-49.6678,37.63,60,38,8.95,scattered clouds
474,Parabel,RU,58.6978,81.4825,35.33,91,100,9.15,overcast clouds
475,Salalah,OM,17.0151,54.0924,81.99,74,98,8.39,overcast clouds
476,Bud,US,39.447,-86.1758,64.85,94,10,6.22,clear sky
477,Hastings,GB,50.8552,0.5729,55.9,90,63,20.96,broken clouds
478,Syracuse,IT,37.0881,15.2792,65.89,70,0,1.52,clear sky
479,Najran,SA,17.4924,44.1277,79.45,37,40,1.36,scattered clouds
480,Wajid,SO,3.8093,43.2471,77.67,65,87,16.2,overcast clouds
481,Cockburn Town,TC,21.4612,-71.1419,81.1,67,100,17.05,overcast clouds
482,Koltsovo,RU,54.9376,83.1825,34.99,94,100,1.01,light rain
483,Nabire,ID,-3.3667,135.4833,87.3,62,92,5.14,overcast clouds
484,Tuatapere,NZ,-46.1333,167.6833,52.83,81,99,6.64,overcast clouds
485,Warrington,GB,53.3925,-2.5802,50.32,93,56,1.01,broken clouds
486,Moron,AR,-34.6534,-58.6198,53.35,69,1,3.44,clear sky
487,Anloga,GH,5.7947,0.8973,80.82,87,8,7.0,clear sky
488,Sorong,ID,-0.8833,131.25,86.95,60,85,13.76,overcast clouds
489,Kuytun,RU,54.3419,101.5036,42.96,60,95,3.42,overcast clouds
490,Tommot,RU,58.9564,126.2925,39.22,62,38,6.64,scattered clouds
491,Pergamino,AR,-33.89,-60.5736,46.26,56,0,4.21,clear sky
492,Laurinburg,US,34.7741,-79.4628,72.01,90,81,6.69,broken clouds
493,San Jose De Rio Tinto,HN,14.9333,-85.7,80.17,98,31,1.99,scattered clouds
494,Cherkasskoye,RU,52.4333,47.2167,46.83,85,100,6.42,overcast clouds
495,Vaitape,PF,-16.5167,-151.75,78.66,72,13,10.67,few clouds
496,Mikhaylovka,RU,50.06,43.2379,46.85,69,7,8.72,clear sky
497,Koumac,NC,-20.5667,164.2833,77.2,76,56,11.45,broken clouds
498,Turukhansk,RU,65.8167,87.9833,32.45,82,96,4.99,overcast clouds
499,Shitanjing,CN,39.2342,106.3439,56.08,27,100,6.33,overcast clouds
500,Kaniama,CD,-7.5667,24.1833,67.26,90,100,1.39,overcast clouds
501,Paidha,UG,2.4167,30.9855,64.04,86,68,1.21,broken clouds
502,Buraydah,SA,26.326,43.975,73.85,12,7,3.89,clear sky
503,Kharovsk,RU,59.9642,40.1912,39.11,91,20,3.49,light rain
504,Okhotsk,RU,59.3833,143.3,44.17,55,90,22.21,overcast clouds
505,Somerset East,ZA,-32.7217,25.588,47.32,76,58,2.13,broken clouds
506,Lubaczow,PL,50.157,23.1234,47.28,69,36,9.51,scattered clouds
507,Poshekhonye,RU,58.4993,39.1353,44.19,81,100,4.14,overcast clouds
508,Taltal,CL,-25.4,-70.4833,58.66,70,0,2.66,clear sky
509,Burns Lake,CA,54.2331,-125.7533,33.22,86,13,3.2,few clouds
510,Corinto,GR,37.9407,22.9573,64.76,67,100,3.94,overcast clouds
511,Freire,CL,-38.95,-72.6333,37.2,100,0,3.44,clear sky
512,Wangou,CN,42.0623,126.9127,53.02,76,100,4.47,overcast clouds
513,Plettenberg Bay,ZA,-34.0527,23.3716,51.48,76,17,6.11,few clouds
514,Quelimane,MZ,-17.8786,36.8883,81.27,64,15,5.55,few clouds
515,Covington,US,39.0837,-84.5086,68.22,95,90,3.0,overcast clouds
516,Tocopilla,CL,-22.092,-70.1979,60.1,73,14,6.4,few clouds
517,Camacari,BR,-12.6975,-38.3242,76.77,95,10,4.43,clear sky
518,Sorland,NO,67.667,12.6934,60.87,87,100,17.52,overcast clouds
519,Tooele,US,40.5308,-112.2983,60.64,50,1,5.75,clear sky
520,Vila Franca Do Campo,PT,37.7167,-25.4333,73.2,91,93,5.79,overcast clouds
521,Roshchino,RU,60.2519,29.6085,42.22,88,4,11.97,clear sky
522,Letka,RU,59.6011,49.4232,35.69,77,79,3.8,broken clouds
523,Gidam,IN,18.9833,81.4,87.85,62,62,1.7,broken clouds
524,Doha,QA,25.2867,51.5333,91.38,66,0,11.5,clear sky
525,Havre-Saint-Pierre,CA,50.2334,-63.5986,48.2,87,40,4.61,scattered clouds
526,Zhigansk,RU,66.7697,123.3711,32.29,68,98,5.03,overcast clouds
527,Garowe,SO,8.4054,48.4845,79.5,64,84,14.12,broken clouds
528,Zhaoyuan,CN,37.3592,120.3964,69.8,75,88,16.71,overcast clouds
529,Guarapari,BR,-20.6667,-40.4975,78.69,89,80,6.2,broken clouds
530,Gat,IL,31.61,34.7642,71.4,70,3,2.62,clear sky
531,Kutum,SD,14.2,24.6667,73.11,31,16,13.42,few clouds
532,Bilgoraj,PL,50.5411,22.722,46.65,69,70,8.08,broken clouds
533,Polyanka,UA,50.2584,27.6881,45.73,65,99,8.63,overcast clouds
534,Poum,NC,-20.2333,164.0167,75.65,82,17,11.72,few clouds
535,Tupik,RU,54.4253,119.9327,44.53,44,13,2.93,few clouds
536,Yomou,GN,7.5603,-9.2653,68.58,99,45,0.47,scattered clouds
537,Santa Rosa,PH,14.3122,121.1114,87.85,69,100,11.3,moderate rain
538,Beloha,MG,-25.1667,45.05,74.12,67,61,6.11,broken clouds
539,Veshenskaya,RU,49.6303,41.7334,47.21,71,19,10.2,few clouds
540,Mogadishu,SO,2.0371,45.3438,80.47,89,75,13.8,broken clouds
541,Ostrovnoy,RU,68.0531,39.5131,46.47,76,100,28.97,overcast clouds
542,Half Moon Bay,US,37.4636,-122.4286,74.44,60,1,0.0,clear sky
543,Mabaruma,GY,8.2,-59.7833,72.57,100,100,2.39,overcast clouds
544,Ayni,TJ,39.3941,68.5377,58.23,45,4,2.82,clear sky
545,Gigmoto,PH,13.7796,124.39,83.05,85,99,13.62,light rain
546,Visnes,NO,59.3556,5.2242,55.58,76,40,18.41,scattered clouds
547,Gravdal,NO,68.1214,13.5031,60.69,63,75,25.32,moderate rain
548,Bikapur,IN,26.6,82.1333,88.79,62,7,4.23,clear sky
549,Raiganj,IN,25.6167,88.1167,80.98,83,95,10.33,overcast clouds
550,Longonjo,AO,-12.9067,15.2533,60.4,73,58,1.9,broken clouds
551,Nioro,GM,13.35,-15.75,77.86,87,98,4.12,overcast clouds
552,Morondava,MG,-20.2833,44.2833,79.54,68,1,2.73,clear sky
553,Hun,LY,29.1268,15.9477,72.23,42,2,6.46,clear sky
554,Blagoveshchenka,RU,52.8333,79.8667,39.99,72,100,9.57,light rain
555,Constitucion,CL,-35.3333,-72.4167,48.24,72,0,6.64,clear sky
556,Alpena,US,45.0617,-83.4327,62.94,99,100,4.0,overcast clouds
557,Groningen,NL,53.25,6.75,53.02,79,100,4.0,overcast clouds
558,Ust-Barguzin,RU,53.45,108.9833,41.92,65,100,4.94,light rain
559,Udachnyy,RU,66.4167,112.4,33.19,65,91,5.26,overcast clouds
560,Saint-Joseph,RE,-21.3667,55.6167,75.58,75,30,8.97,scattered clouds
561,Calama,CL,-22.4667,-68.9333,50.56,14,0,7.36,clear sky
562,Codrington,AU,-38.2667,141.9667,49.68,87,99,17.76,overcast clouds
563,Kaitong,CN,44.8135,123.15,56.32,46,65,8.93,broken clouds
564,Tateyama,JP,34.9833,139.8667,83.14,70,3,11.27,clear sky
565,Walvis Bay,NA,-22.9575,14.5053,53.1,87,0,10.36,clear sky
566,Riyadh,SA,24.6877,46.7219,82.45,15,0,0.0,clear sky
567,Amahai,ID,-3.3333,128.9167,82.83,67,36,6.02,scattered clouds
568,Lokosovo,RU,61.1333,74.8167,33.42,77,49,6.96,scattered clouds
569,Ayagoz,KZ,47.9714,80.4392,46.31,45,100,17.92,overcast clouds
570,Chake Chake,TZ,-5.2459,39.7666,79.02,67,32,8.95,scattered clouds
571,Karratha,AU,-20.7377,116.8463,82.76,33,0,13.82,clear sky
572,Gornopravdinsk,RU,60.05,69.9,32.43,76,100,6.71,overcast clouds
573,Sembakung,ID,3.8167,117.25,84.13,64,100,0.98,overcast clouds
574,Jati,PK,24.3539,68.2671,88.56,53,6,18.7,clear sky
575,Leningradskiy,RU,69.3833,178.4167,17.74,84,35,2.42,scattered clouds
576,Shubarshi,KZ,48.5872,57.1869,50.92,45,100,8.37,overcast clouds
577,Sungurlu,TR,40.1675,34.3739,52.56,74,5,2.51,clear sky
578,Derzhavinsk,KZ,51.1,66.3167,36.16,60,35,16.35,scattered clouds
579,Sisimiut,GL,66.9395,-53.6735,32.95,70,68,5.91,broken clouds
580,Mayo,US,38.8876,-76.5119,75.94,80,73,3.0,broken clouds
581,Sterling,US,39.0062,-77.4286,74.25,84,75,1.01,broken clouds
582,Malmesbury,ZA,-33.4608,18.7271,52.79,84,0,6.6,clear sky
583,Beian,NO,63.6559,9.5683,57.0,58,0,24.16,clear sky
584,Northam,GB,51.0333,-4.2167,53.1,95,84,11.88,broken clouds
585,Belaya Gora,RU,68.5333,146.4167,29.97,68,86,10.13,overcast clouds
586,Iralaya,HN,15.0,-83.2333,79.43,84,15,7.07,few clouds
587,Kungsbacka,SE,57.4872,12.0761,56.05,93,100,5.99,overcast clouds
588,Matamoros,MX,25.5333,-103.25,67.86,70,98,5.12,overcast clouds
589,Minab,IR,27.1467,57.0801,89.1,60,47,4.16,scattered clouds
590,Harper,LR,4.375,-7.7169,76.33,89,46,3.42,light rain
591,Tigzirt,DZ,36.8886,4.1198,70.0,74,3,6.91,clear sky
592,Hervey Bay,AU,-25.2986,152.8535,81.03,86,3,23.78,clear sky
593,Biskamzha,RU,53.4497,89.5272,41.32,47,100,3.36,overcast clouds
594,Sarospatak,HU,48.3167,21.5833,52.34,65,0,2.46,clear sky
595,Ewo,CG,-0.8725,14.8206,72.61,90,100,2.48,light rain
596,Labuhan,ID,-6.8844,112.2051,86.49,58,97,10.87,overcast clouds
597,Olafsvik,IS,64.8945,-23.7142,40.91,75,100,29.64,overcast clouds
598,Tadine,NC,-21.55,167.8833,76.64,85,43,9.8,scattered clouds
599,Vanimo,PG,-2.6741,141.3028,84.47,71,98,5.99,overcast clouds
600,Immokalee,US,26.4187,-81.4173,78.91,87,40,0.0,scattered clouds
601,Banda Aceh,ID,5.5577,95.3222,85.08,65,22,8.79,few clouds
602,Puerto Escondido,MX,15.85,-97.0667,80.1,87,92,6.4,overcast clouds
603,Le Port,RE,-20.9373,55.2919,77.0,69,12,3.83,few clouds
604,Luba,GQ,3.4568,8.5547,76.89,85,100,2.19,light rain
605,Candolim,IN,15.5181,73.7626,84.2,79,40,3.44,scattered clouds
606,Mayumba,GA,-3.432,10.6554,75.15,87,100,6.55,overcast clouds
607,Guacimo,CR,10.2104,-83.6807,82.0,96,96,2.64,overcast clouds
608,Thunder Bay,CA,48.4001,-89.3168,56.55,96,75,0.0,broken clouds
609,Farsund,NO,58.0948,6.8047,56.95,84,10,12.28,clear sky
610,Otjimbingwe,NA,-22.35,16.1333,61.02,23,0,5.66,clear sky
611,Pedernales,DO,18.0384,-71.744,80.46,55,100,5.12,overcast clouds
612,Chippewa Falls,US,44.9369,-91.3929,58.96,91,1,4.61,clear sky
613,Dogondoutchi,NE,13.6393,4.0287,82.35,60,2,6.62,clear sky
614,San Juan,AR,-31.5375,-68.5364,58.73,21,14,1.21,few clouds
615,Kiunga,PG,-6.1219,141.2906,92.86,48,60,2.66,broken clouds
616,Marsh Harbour,BS,26.5412,-77.0636,80.24,70,22,11.61,few clouds
617,Gebre Guracha,ET,9.8,38.4,54.64,83,82,2.55,broken clouds
618,Nanticoke,US,41.2054,-76.0049,69.73,96,100,2.24,overcast clouds
619,Ixtapa,MX,20.7,-105.2,79.23,97,98,1.99,overcast clouds
620,Fort Morgan,US,40.2503,-103.8,63.25,17,1,6.91,clear sky
621,Santiago,CL,-33.4569,-70.6483,55.85,52,0,1.14,clear sky
622,Bima,ID,-8.4667,118.7167,92.89,42,11,5.61,few clouds
623,Calvia,ES,39.5657,2.5062,67.91,72,99,9.6,moderate rain
624,Sobolevo,RU,54.4299,31.8996,43.59,85,99,7.36,overcast clouds
625,Yumen,CN,40.2833,97.2,55.22,29,82,13.51,broken clouds
626,Wajima,JP,37.4,136.9,83.08,57,0,11.5,clear sky
627,Prabumulih,ID,-3.45,104.25,92.8,51,99,1.57,overcast clouds
628,Ribeira Brava,PT,32.65,-17.0667,72.01,79,100,6.89,overcast clouds
629,Avera,US,33.194,-82.5271,71.65,79,95,3.69,overcast clouds
630,Corn Island,NI,12.1694,-83.0418,82.89,76,52,10.69,broken clouds
631,Kamaishi,JP,39.2667,141.8833,83.35,58,32,10.0,scattered clouds
632,Zhongshan,CN,21.3226,110.5829,87.49,65,14,17.31,light rain
633,Makokou,GA,0.5738,12.8642,69.1,100,100,0.58,moderate rain
634,Mingguang,CN,32.7802,117.9638,93.85,42,40,8.66,light rain
635,Grindavik,IS,63.8424,-22.4338,41.47,81,40,23.02,scattered clouds
636,Teguise,ES,29.0605,-13.564,70.02,83,90,10.36,overcast clouds
637,Saint-Francois,FR,46.4154,3.9054,51.48,96,90,6.91,overcast clouds
638,Lagos,NG,6.5833,3.75,75.92,94,85,2.04,overcast clouds
639,Marystown,CA,47.1666,-55.1483,47.86,100,47,8.99,scattered clouds
640,Tazovskiy,RU,67.4667,78.7,34.23,76,100,13.04,overcast clouds
641,Wladyslawowo,PL,54.7909,18.4009,54.93,78,100,12.86,overcast clouds
642,Nuuk,GL,64.1835,-51.7216,36.88,86,24,5.01,few clouds
643,Zelenoborskiy,RU,66.845,32.3622,45.72,85,100,12.8,overcast clouds
644,Catuday,PH,16.2923,119.8062,85.06,64,100,4.0,overcast clouds
645,Bundaberg,AU,-24.85,152.35,81.21,72,4,11.99,clear sky
646,Ayan,RU,56.45,138.1667,44.35,44,20,18.12,few clouds
647,Smyrna,US,33.884,-84.5144,69.66,94,90,0.0,overcast clouds
648,Birao,CF,10.2849,22.7882,73.02,85,81,3.22,broken clouds
649,Santiago Del Estero,AR,-27.7951,-64.2615,46.8,42,56,4.72,broken clouds
650,Saquarema,BR,-22.92,-42.5103,70.77,96,100,3.8,overcast clouds
651,Matara,LK,5.9485,80.5353,84.61,70,100,10.63,overcast clouds
652,Severomuysk,RU,56.1481,113.4267,25.75,69,88,4.27,overcast clouds
653,Salekhard,RU,66.53,66.6019,34.9,71,100,10.83,overcast clouds
654,Iisalmi,FI,63.5592,27.1907,46.42,86,69,13.0,broken clouds
655,Argentan,FR,48.75,-0.0167,51.57,94,44,9.46,scattered clouds
656,Kibala,TD,9.1104,18.3463,76.95,88,0,0.0,clear sky
657,Brenham,US,30.1669,-96.3977,75.47,80,1,0.0,clear sky
658,Mastung,PK,29.7994,66.845,68.88,16,1,3.11,clear sky
659,Kropotkin,RU,45.4375,40.5756,49.59,82,100,15.28,moderate rain
660,Pitkyaranta,RU,61.5734,31.4792,45.9,89,5,14.76,clear sky
661,Baglung,NP,28.2719,83.5898,78.58,68,13,5.21,few clouds
662,Skibotn,NO,69.3913,20.2679,59.0,88,100,26.75,overcast clouds
663,Batagay,RU,67.6333,134.6333,30.09,59,36,1.07,scattered clouds
664,Bulawayo,ZW,-20.15,28.5833,62.37,78,93,12.97,overcast clouds
665,Columbus,US,39.9612,-82.9988,66.81,94,90,6.91,overcast clouds
666,Riachao,BR,-7.3619,-46.6172,75.7,63,8,0.85,clear sky
667,Channel-Port Aux Basques,CA,47.5702,-59.1367,50.83,77,61,13.31,broken clouds
668,Waharoa,NZ,-37.7667,175.7667,68.99,91,77,4.74,broken clouds
669,Meulaboh,ID,4.1363,96.1285,84.02,64,96,4.21,overcast clouds
670,Chimbote,PE,-9.0853,-78.5783,61.27,88,92,10.27,overcast clouds
671,Susanville,US,40.4163,-120.653,57.04,33,1,4.0,clear sky
672,Krasnik,PL,50.9236,22.2271,50.56,66,53,10.96,broken clouds
673,Ust-Kuyga,RU,70.0167,135.6,26.08,83,95,5.08,overcast clouds
674,Terra Santa,BR,-2.1042,-56.4869,74.91,91,81,3.2,broken clouds
675,Takoradi,GH,4.8845,-1.7554,76.26,91,49,4.56,light rain
676,Chapais,CA,49.7834,-74.8492,38.98,90,0,4.83,clear sky
677,Tromso,NO,69.6496,18.957,57.85,62,75,19.57,broken clouds
678,Ullapool,GB,57.8987,-5.1604,51.35,92,87,6.78,overcast clouds
679,Jalu,LY,29.0331,21.5482,67.06,56,0,7.02,clear sky
680,Bambanglipuro,ID,-7.95,110.2833,82.02,63,63,10.18,broken clouds
681,Loukhi,RU,66.0764,33.0381,44.26,84,99,12.01,overcast clouds
682,Ambon,ID,-3.6954,128.1814,84.34,79,40,5.75,scattered clouds
683,Namtsy,RU,62.7161,129.6658,32.11,43,23,10.51,few clouds
684,Tabas,IR,33.5959,56.9244,75.11,18,0,1.05,clear sky
